postcode,lat,lon
GL4 5BQ,51.834674,-2.204829
SY11 3JS,52.893514,-3.037676
NW4 1BU,51.590572,-0.220367
IG1 2RR,51.553539,0.073434
ST3 7LW,52.959142,-2.103358
EN5 3BH,51.648495,-0.231127
LL18 4GA,53.322181,-3.464944
PO39 0HE,50.674808,-1.54284
HU15 1SE,53.733525,-0.56028
GU32 1NH,50.995025,-1.032316
RH12 5GL,51.08322,-0.318491
G65 0AT,55.980256,-4.038053
CB9 0JT,52.079408,0.455832
SW11 3NP,51.476012,-0.174385
CT15 7ET,51.163193,1.23991
TD15 1RD,55.756564,-1.992342
EH6 5EZ,55.970654,-3.174129
G52 4EH,55.854939,-4.372601
IV51 9EW,57.411117,-6.194342
G20 9QN,55.887506,-4.278701
PH13 9NN,56.520642,-3.300458
WF2 0JF,53.69874,-1.52433
EH47 8EA,55.843972,-3.641336
DE23 8SH,52.903921,-1.480534
AB23 8LW,57.218975,-2.068889
G41 3EY,55.825309,-4.281304
CV34 7AZ,52.269062,-1.55837
EX31 1AG,51.092837,-4.057311
SS16 4RN,51.558743,0.480292
EH4 8HG,55.955365,-3.302067
G33 5EX,55.871737,-4.152442
WA5 0EX,53.396261,-2.608013
YO23 1ED,53.945723,-1.092085
KA26 0QB,55.119804,-4.824996
BD16 3JN,53.870076,-1.844782
PE25 2LW,53.154964,0.324756
LS4 2SQ,53.81423,-1.58783
DD5 4BA,56.481296,-2.815643
EX39 3QH,51.036463,-4.211208
NR14 8FS,52.553883,1.240019
PH36 4JB,56.715175,-5.562257
TN12 8LE,51.138166,0.434563
EH42 1XD,55.991105,-2.526721
DY10 1NB,52.381432,-2.243361
GU34 5RF,51.15925,-1.053208
TR26 1AS,50.210248,-5.489982
HU12 0HQ,53.755501,-0.042542
B13 9SB,52.441077,-1.882826
EH54 7GH,55.875136,-3.539564
BS4 1RB,51.424957,-2.59867
SR2 7NR,54.898869,-1.39151
KT16 9PE,51.376426,-0.521143
DT4 7BX,50.615504,-2.453189
SW8 1DJ,51.477834,-0.121778
G72 8EN,55.809384,-4.173635
BN1 3PD,50.82957,-0.14184
SW11 8NW,51.483294,-0.148923
G61 2PJ,55.915926,-4.30711
N6 4QD,51.577697,-0.151883
OX17 3RQ,52.020672,-1.275766
DG9 9JB,54.81042,-4.963442
PO36 8QW,50.66717,-1.130932
AB25 2JS,57.149074,-2.119639
AB15 5ET,57.14746,-2.142606
LL18 2DE,53.316821,-3.484726
EX31 3DW,51.068243,-4.150646
HX3 8XB,53.718872,-1.781346
GU28 9HA,51.037687,-0.678092
SA33 6SX,51.979165,-4.426916
BA15 1AP,51.349652,-2.243479
SK12 1DY,53.352474,-2.144212
AB55 6QS,57.557025,-2.992367
BB1 8AP,53.753935,-2.490458
IV13 7YP,57.342719,-4.002675
PO19 3HH,50.836487,-0.79139
DT6 6LB,50.730108,-2.8231
G11 6DE,55.869969,-4.310617
LS16 7SP,53.85997,-1.606797
TQ12 1UT,50.532953,-3.631185
NR31 7NN,52.568955,1.717785
G43 1EZ,55.815172,-4.306314
IV27 4LR,58.129804,-5.260447
IP31 3QE,52.255711,0.810948
PE16 6NB,52.454091,0.044853
M34 3GN,53.456953,-2.140138
EX16 8LX,50.880817,-3.59348
EH52 5HF,55.934564,-3.463692
GU1 3LJ,51.237272,-0.559938
CM8 3JP,51.78064,0.659936
NE30 4NU,55.03272,-1.43207
SS6 9GS,51.600495,0.594818
CH43 9RR,53.386456,-3.073536
TN13 3EX,51.283525,0.176478
PO38 1SQ,50.593943,-1.205733
LS22 5JZ,53.907137,-1.410697
YO43 4HY,53.83511,-0.783773
EH23 4HT,55.840219,-3.043288
BA10 0JF,51.129858,-2.401733
EH41 4RB,55.902196,-2.753225
PE12 9RY,52.773811,0.174766
BB7 9UG,53.822356,-2.403456
DH7 0NP,54.816781,-1.734849
PO34 5AX,50.717736,-1.109631
PO33 2PY,50.728013,-1.163957
AB52 6SA,57.348075,-2.543976
PO31 8BN,50.765856,-1.309671
CB6 3TG,52.359511,0.138207
B24 9JD,52.524441,-1.830974
EH27 8LR,55.871259,-3.416798
RG5 3AP,51.459862,-0.908951
SM5 4PH,51.348839,-0.162298
KW17 2LX,59.128903,-3.315977
EX33 1AR,51.111238,-4.164914
HG1 3EW,54.014829,-1.540679
B62 8TJ,52.46337,-2.052201
N6 4TH,51.586279,-0.155461
SS5 6DE,51.617053,0.610961
PA31 8QW,56.210399,-5.507496
BD20 5JT,53.873534,-1.872998
RG10 0AP,51.474356,-0.860716
BH4 8HR,50.7129,-1.9018
TA10 0LG,51.021763,-2.849006
PE30 1LY,52.757146,0.395902
HU17 9NZ,53.850377,-0.414557
S10 5DS,53.379311,-1.518108
KA26 0EU,55.236894,-4.843208
LE17 4QW,52.453113,-1.213738
ST5 0NY,53.022619,-2.215084
PO4 9RP,50.783462,-1.065286
KA26 0NQ,55.102,-5.007889
ME12 3RD,51.411876,0.790372
RH14 0QL,51.080845,-0.517152
BA1 5QJ,51.397563,-2.362504
SK5 7HU,53.429522,-2.153217
SO17 1EN,50.923508,-1.403122
CO2 9FR,51.866105,0.885263
DL12 9HN,54.517023,-2.011043
HD8 9GT,53.594227,-1.620719
RG5 3QR,51.445485,-0.910071
BN1 4QE,50.834399,-0.140484
PL21 0GD,50.385444,-3.908074
E16 2RS,51.501999,0.071932
SY23 4ED,52.394497,-4.01176
TQ13 7JL,50.496085,-3.769869
IG8 8BA,51.608544,0.063923
HA5 1LE,51.582876,-0.383293
KT19 8SW,51.342257,-0.27164
B3 3LG,52.48224,-1.904122
B74 3HP,52.58429,-1.877737
RH16 4JB,50.993862,-0.104136
LE9 9QY,52.627502,-1.294929
DN6 0HF,53.622419,-1.115583
EH14 3BZ,55.911012,-3.289221
BS14 8EH,51.415741,-2.552908
EH11 1SU,55.931705,-3.232285
AB10 7GF,57.121373,-2.150614
TQ8 8HP,50.235256,-3.771212
SW14 7PQ,51.464277,-0.268027
SE17 3NP,51.483326,-0.105926
DE74 2XG,52.846191,-1.347562
LA14 4NA,54.139362,-3.21766
OX15 0PE,51.983058,-1.286989
NW6 2AA,51.544904,-0.19244
HA4 0UU,51.563525,-0.399676
DT5 1FX,50.558259,-2.440286
KY11 4SY,56.067077,-3.450013
HU7 0EL,53.770006,-0.315667
GU19 5QL,51.352502,-0.691643
G44 3XH,55.797589,-4.263456
ST7 2WP,53.099868,-2.332739
SY23 3EZ,52.434344,-3.947855
EH12 5NP,55.944887,-3.234945
SA5 9JT,51.64189,-3.947421
BD20 7ET,53.895153,-1.990164
PA21 2BF,55.904989,-5.236805
LE5 5GN,52.630756,-1.110469
LS7 4QQ,53.832317,-1.536919
EH11 1EY,55.937826,-3.221257
RH6 9TA,51.18167,-0.150397
G76 9DW,55.792844,-4.23595
PO39 0BJ,50.680756,-1.541296
GU35 0GS,51.124589,-0.866679
AB15 6YG,57.145583,-2.16428
FK2 7RE,56.018705,-3.780783
NR5 9FG,52.637261,1.228882
PO34 5JN,50.713506,-1.115093
HP14 3LB,51.623477,-0.830622
KY16 0EJ,56.387146,-2.877815
CR0 3BF,51.39033,-0.124214
NE30 4LZ,55.018067,-1.425224
WA4 2YN,53.373268,-2.536877
CT4 5TN,51.247079,1.126363
S65 4GY,53.438906,-1.255319
DT1 3GE,50.711353,-2.459694
G76 7ST,55.785083,-4.283609
BS40 7SN,51.325635,-2.712562
PO40 9QE,50.672364,-1.51614
PL25 4PX,50.332115,-4.773313
CA3 9RD,54.905977,-2.955756
CA1 3GJ,54.876099,-2.885368
BH13 6AW,50.725927,-1.917281
BN21 2NF,50.778396,0.269798
PL25 4EE,50.340726,-4.789149
DD10 0BU,56.777271,-2.417182
CB25 9QJ,52.272955,0.188303
S33 6ZF,53.351315,-1.743854
SS2 5DJ,51.546535,0.714771
M6 7PF,53.499137,-2.321116
AB33 8QR,57.26943,-2.737631
SE16 6BS,51.50278,-0.044746
AB39 3UF,56.977578,-2.22073
G46 7NE,55.801079,-4.29672
SL1 5FX,51.508256,-0.634188
YO21 1HT,54.485443,-0.635041
BS22 7XD,51.360539,-2.897348
EX9 6AG,50.631133,-3.344063
PA29 6XZ,55.796545,-5.530363
NG19 6AZ,53.15071,-1.214496
AB33 8UF,57.232536,-2.691821
OX2 6JH,51.766558,-1.265755
NG17 8LP,53.094624,-1.270638
DL16 6RP,54.705663,-1.60613
RG22 4QT,51.235352,-1.122308
CR7 7RS,51.39903,-0.102667
YO62 6LZ,54.266372,-0.916658
DG9 7FH,54.896997,-5.032637
NG8 6GJ,52.974395,-1.222655
GL50 2SL,51.887903,-2.085505
OX12 7GE,51.596085,-1.402303
W2 5SX,51.522404,-0.190592
YO21 3JD,54.490254,-0.631284
SL4 3DX,51.471425,-0.623496
AB30 1TL,56.904027,-2.47084
DN37 0XL,53.517951,-0.117255
WV11 3AL,52.611128,-2.073457
BR4 0HT,51.390947,0.001538
EH4 3LH,55.951287,-3.245494
NG12 4BY,52.916208,-1.115147
DY6 9XF,52.495279,-2.177231
B90 3FX,52.411393,-1.827871
G41 5DJ,55.847429,-4.306755
PA23 7AX,55.950334,-4.933761
KA7 4DY,55.427042,-4.647425
CV5 7DL,52.418375,-1.590931
IV32 7PT,57.634821,-3.085163
RG9 5PW,51.530601,-0.993486
DH1 5PS,54.80481,-1.56349
S18 4DW,53.286349,-1.439758
B77 5ND,52.600562,-1.664079
E13 8LL,51.521978,0.024187
NE8 3JE,54.960148,-1.586327
PE7 1QR,52.56272,-0.141929
CT13 9PH,51.267439,1.381605
OX33 1YW,51.746578,-1.126214
NP18 1HX,51.655102,-2.961614
EH29 9GD,55.959665,-3.401123
CB24 8UG,52.275836,0.116951
ST9 9HW,53.080163,-2.114428
SA35 0BQ,51.961681,-4.554356
PR8 2HX,53.630684,-3.035752
S20 1GD,53.343509,-1.342718
KA10 7LS,55.559633,-4.645936
KY7 6BN,56.201956,-3.141662
TS6 0AY,54.56792,-1.167382
M30 0YW,53.478258,-2.342759
SO23 7QX,51.092236,-1.302513
NG13 0FB,52.934023,-0.769412
KW15 1LX,58.984759,-2.948483
BS16 2RH,51.486676,-2.515054
IP11 9FZ,51.977087,1.37153
DN36 4QD,53.523902,-0.069989
CT10 2NA,51.356686,1.404988
LA15 8DD,54.157544,-3.180689
TW7 5JB,51.482124,-0.329798
BN1 6FD,50.840298,-0.137849
CM1 1GS,51.735743,0.46638
CT10 1RY,51.354905,1.442194
AB30 1GP,56.831981,-2.470181
BS14 8QW,51.414145,-2.540365
SO50 4JJ,50.977928,-1.348724
EH23 4QD,55.832209,-3.046826
IP31 3QW,52.248937,0.812175
TN5 7BX,51.046716,0.417706
BA3 5NA,51.237517,-2.449353
BS9 3TB,51.484518,-2.626194
FK1 2DA,55.965967,-3.751762
TD15 2WQ,55.75823,-2.023471
DD11 1RH,56.557741,-2.588436
EX23 9RZ,50.874201,-4.441772
DE13 8FE,52.757944,-1.71569
AB55 5AR,57.540727,-2.954371
YO16 6QX,54.093265,-0.185755
KT24 6HX,51.269306,-0.455489
M7 2ZS,53.500722,-2.261067
LN12 2QP,53.326841,0.26926
PA23 8TA,55.984728,-4.905243
GU47 9BQ,51.343798,-0.796459
LA8 9HQ,54.367963,-2.782451
NW10 5TU,51.53687,-0.238295
G66 3PR,55.939875,-4.127042
RH4 2LX,51.215863,-0.324688
PE32 1ES,52.751608,0.491404
NN13 5JX,52.034628,-1.122827
LA3 1RX,54.063255,-2.882652
EC4V 3PA,51.510585,-0.096682
GU18 5TH,51.34991,-0.669847
EN1 4JD,51.664173,-0.062937
PO33 2DG,50.719097,-1.164753
M8 0GY,53.502328,-2.230545
HD9 1TN,53.550166,-1.743065
GU29 0PJ,51.019058,-0.793208
SA12 8UF,51.623045,-3.797248
NE63 9EF,55.181569,-1.556212
EH7 5NN,55.959262,-3.172629
BB4 4PT,53.696934,-2.336356
TW1 2JD,51.452814,-0.310689
BB18 6RR,53.915497,-2.136009
BA22 8UJ,50.935979,-2.703215
SM6 9JX,51.352673,-0.1403
DD5 4EG,56.486425,-2.810329
EX1 1AU,50.721753,-3.52567
PO33 2FT,50.723572,-1.166756
DE45 1FJ,53.209984,-1.679445
ME1 1LX,51.389253,0.504404
LE6 0JL,52.64333,-1.239223
LL46 2NJ,52.865127,-4.1104
RG5 3NB,51.446317,-0.910598
AL8 7RF,51.817465,-0.20293
KY10 2LN,56.216637,-2.723816
SE9 3PB,51.431625,0.068645
DG8 6GY,54.959081,-4.488808
CH7 5HD,53.185413,-3.203974
OL8 1SF,53.535009,-2.123604
PH10 6TB,56.603374,-3.349352
DN37 0BZ,53.513296,-0.107673
N10 1PS,51.594424,-0.149616
EH53 0SL,55.888111,-3.493249
DN36 4YW,53.524276,-0.03274
GL15 4JJ,51.770795,-2.562194
SN7 7EE,51.65224,-1.592989
M13 9JE,53.466656,-2.220579
G41 1BF,55.841979,-4.264153
SN16 9JW,51.593324,-2.101608
WA16 8QF,53.298496,-2.36942
SM4 4SY,51.388601,-0.214459
ME17 1SY,51.236361,0.597638
KT4 7HJ,51.376174,-0.255664
SW1P 4NX,51.491329,-0.133875
AB15 9NR,57.118441,-2.167182
BS8 2AW,51.460119,-2.613524
SR2 8HW,54.897023,-1.376413
SK17 9UP,53.23537,-1.900942
ML4 1JD,55.828997,-4.010254
TD5 7PH,55.61986,-2.559838
B78 2JN,52.570726,-1.683989
KT14 6HR,51.337084,-0.506904
DL14 9FF,54.638076,-1.708496
DD2 5GT,56.471811,-3.069677
MK44 2LA,52.217696,-0.379484
G76 7QN,55.790782,-4.292001
BS6 7DZ,51.471433,-2.600877
ST7 2DS,53.099185,-2.299578
GL14 1EF,51.780676,-2.471286
NG5 1RH,52.976411,-1.157271
PH35 4HG,57.068813,-4.818365
PA34 4DD,56.412889,-5.457555
TR11 4JW,50.161883,-5.101651
IV36 1FX,57.602523,-3.625524
LE4 0DH,52.655745,-1.139293
NE8 4JY,54.948333,-1.602842
EH52 6UZ,55.958181,-3.47448
YO62 7RE,54.254705,-0.994661
DH2 1FJ,54.870781,-1.623234
W14 0AJ,51.500711,-0.216248
LS16 7LQ,53.861212,-1.615695
DE45 1DG,53.214147,-1.679998
SK23 7DH,53.322394,-1.990307
G66 5HB,55.915834,-4.150306
EX39 3QH,51.036463,-4.211208
RG19 4WE,51.400661,-1.238089
YO26 5NE,53.966909,-1.132408
HP23 5FU,51.814228,-0.648174
LL53 6DE,52.934838,-4.554712
CB23 8TR,52.247506,0.027312
BH13 6AZ,50.722824,-1.907587
LE16 7HB,52.492375,-0.905985
WR6 5LD,52.172437,-2.304319
DH7 6PT,54.816416,-1.620849
HP14 4PW,51.664898,-0.756314
DD10 0AG,56.759208,-2.447469
M24 1LP,53.539321,-2.193268
CA13 9DG,54.65864,-3.356726
PL20 6AW,50.487393,-4.080437
PE24 5EL,53.163186,0.233405
RG41 3TX,51.41845,-0.864982
OL12 7QE,53.623249,-2.201181
HG5 9DG,54.017007,-1.487881
SP7 0HG,50.996947,-2.057903
TR2 5PJ,50.217318,-4.905371
CF24 1NR,51.485596,-3.154402
EH4 3RD,55.960128,-3.258241
RG40 1SA,51.41332,-0.813673
BN3 7JQ,50.83953,-0.186128
SK23 7QP,53.347132,-1.990347
KY11 3JD,56.033599,-3.479267
SW20 0QT,51.41134,-0.239203
NN14 3DB,52.407721,-0.498864
CB1 1JY,52.205758,0.12887
HR4 0PR,52.055225,-2.727586
TQ14 8SG,50.563419,-3.502971
TN12 8BX,51.14607,0.443357
SW12 9AG,51.446572,-0.14976
NW2 5EY,51.545358,-0.226891
BN13 1NT,50.819578,-0.408304
SA18 2BP,51.806331,-3.909709
DT5 1EY,50.565123,-2.444445
DN37 9PX,53.572943,-0.137051
GU24 0EW,51.308969,-0.639395
NR32 5HH,52.51657,1.74314
SA43 3HF,52.079445,-4.685484
SN6 7LB,51.636423,-1.714664
SE1 9NB,51.506329,-0.10928
WN8 6HJ,53.550572,-2.766621
KY8 4FH,56.196055,-3.027739
G69 7HL,55.850303,-4.10571
BS15 3AU,51.446652,-2.533899
G84 9PU,56.012466,-4.742904
SE3 9AJ,51.461326,0.018796
GU21 3DB,51.318401,-0.586925
AB15 8EE,57.160124,-2.213643
OX4 3AT,51.741237,-1.231754
RG12 7YL,51.394589,-0.758877
IP25 6FY,52.568354,0.861126
NE30 4AD,55.015298,-1.432676
EH19 3BN,55.877295,-3.098772
LE11 2AR,52.761656,-1.198574
WF6 2PU,53.708338,-1.427415
BN18 9DN,50.853158,-0.558366
PL19 8NP,50.551605,-4.185781
LN11 8NB,53.334155,0.034142
DG11 2DE,55.118546,-3.35545
S36 9RF,53.526799,-1.645096
SM1 3JF,51.378733,-0.197197
HX3 7QB,53.759095,-1.803313
BB7 9FB,53.809018,-2.386821
TN16 1TB,51.265093,0.077787
CO5 9ND,51.84044,0.707088
HP16 0DJ,51.684869,-0.690107
DE74 2FA,52.836918,-1.291671
SW18 2DB,51.455671,-0.188295
M34 2JN,53.450942,-2.138628
DD11 4UU,56.634524,-2.561772
SS15 4BX,51.588118,0.423091
IG9 5RW,51.626541,0.032219
LS17 9NN,53.859512,-1.506986
HU18 1RS,53.90963,-0.166929
ME12 2RS,51.421873,0.800879
TN11 9PQ,51.246345,0.284182
CA2 6SU,54.884739,-2.975315
HR1 3LU,52.155603,-2.670505
BS5 6BZ,51.465042,-2.562357
NE25 0TG,55.073129,-1.535722
NW5 2UJ,51.550205,-0.141288
PO38 2LW,50.612245,-1.361351
GU10 5BP,51.245723,-0.837704
TQ3 2HY,50.442487,-3.562203
TD12 4XN,55.666702,-2.205441
BB10 4QJ,53.79232,-2.224092
TA20 2HJ,50.868706,-2.961638
GL2 5SF,51.857342,-2.257578
GL53 8HU,51.887491,-2.054178
TF7 4DZ,52.638774,-2.443264
DL12 8AW,54.547521,-1.927249
BA11 5HF,51.168396,-2.366755
BD20 8BB,53.9042,-1.997121
PA16 9EN,55.941685,-4.790073
GU21 4HE,51.330395,-0.54849
WF14 8JJ,53.675182,-1.703767
OL9 9DX,53.537919,-2.149233
PA16 7AP,55.952285,-4.793836
G22 7LU,55.901489,-4.2482
KT1 2QN,51.406649,-0.300903
NW5 2NG,51.552282,-0.138071
LE16 8FE,52.480976,-0.796891
AB42 4GZ,57.547677,-2.027323
BA8 0NG,50.988764,-2.406865
LN2 4RL,53.248393,-0.508649
CB4 3RQ,52.22453,0.115024
YO12 5JL,54.282567,-0.424767
PH33 6TP,56.808889,-5.113478
NW3 3HH,51.543703,-0.155121
M4 4AQ,53.490645,-2.238952
FK16 6BB,56.191986,-4.058028
DG12 5LZ,55.021356,-3.27704
HG3 5LJ,54.089175,-1.756016
TN21 0NU,50.954259,0.231041
EH33 1LZ,55.956723,-2.955243
TN14 7NX,51.301778,0.088797
WN8 6SU,53.560657,-2.780799
NG11 9BY,52.90127,-1.176581
SA71 5EE,51.634641,-4.948102
DD8 2LU,56.614786,-2.811046
ST6 6QX,53.072999,-2.185424
DN19 7JB,53.677981,-0.334769
ST13 7PE,53.094796,-1.884762
YO16 6RN,54.095338,-0.181902
NW2 1BP,51.559594,-0.211958
ME17 1SX,51.236298,0.596402
SW19 3PR,51.414515,-0.211901
LL46 2SR,52.857261,-4.106147
G33 1PN,55.897599,-4.177147
KA8 9LR,55.471608,-4.613606
SY23 1JW,52.41221,-4.087846
CM3 2LB,51.771064,0.598403
DE6 5LU,52.905837,-1.826448
IV2 3SL,57.471772,-4.192599
SW8 2QY,51.471018,-0.133591
G32 0TS,55.851252,-4.14311
BD22 8RQ,53.830985,-1.943169
TA2 7HX,51.031389,-3.098541
BS21 6GA,51.429354,-2.855044
GU24 8DG,51.345462,-0.616558
BD23 3PN,53.988868,-2.100138
DD8 5NX,56.623784,-3.098323
SK10 2SN,53.281103,-2.137417
BH13 7EN,50.710886,-1.927297
YO22 4TR,54.432511,-0.548478
SS6 8JU,51.583826,0.613631
BS7 9AR,51.470375,-2.584162
GU22 9FU,51.296463,-0.555592
CA8 7AS,55.011508,-2.588264
RH20 2NR,50.938603,-0.453875
CA13 9UY,54.57375,-3.303023
G20 7NX,55.874527,-4.26416
HA0 1BT,51.540801,-0.30677
CA16 6BZ,54.6211,-2.484469
CA2 5UH,54.891728,-2.947264
RH2 0NT,51.24062,-0.192373
TD1 2JQ,55.623982,-2.818005
PA67 6DP,56.315175,-6.236109
SN10 1NB,51.349671,-1.990775
DD8 3LS,56.648291,-2.899547
DE45 1TB,53.24319,-1.70073
ST14 7NU,52.902711,-1.879179
DN33 2PN,53.530278,-0.090123
SA70 7TY,51.650235,-4.779003
S42 6QB,53.2029,-1.440263
LE2 4FF,52.605015,-1.071446
KW14 7QW,58.571158,-3.625074
EH6 6JZ,55.977752,-3.180399
RH3 7DF,51.242847,-0.268893
SK16 4QQ,53.477156,-2.098078
TF10 8LY,52.763775,-2.444724
CT10 3BU,51.372937,1.430383
DE13 9QN,52.82963,-1.665092
LS17 7UT,53.862573,-1.528496
RH1 4DA,51.232389,-0.16273
HU1 1SE,53.741139,-0.335381
ST13 5HJ,53.106238,-2.025726
CM13 3NQ,51.568626,0.344445
CB22 4RP,52.091349,0.157711
LA11 6JT,54.205026,-2.90594
G53 7GE,55.826906,-4.357688
LS5 3RJ,53.816715,-1.594504
PL18 9PD,50.529078,-4.235243
NG5 5UF,52.993152,-1.166525
EX39 4JQ,51.055855,-4.177113
FK9 4QG,56.156571,-3.948675
NE65 9DZ,55.32614,-1.738017
PR5 0JW,53.735105,-2.620914
EH6 7BT,55.976288,-3.166173
DE4 5JB,53.126399,-1.549888
HP5 1QF,51.694898,-0.600688
LS8 2QW,53.826972,-1.493102
MK7 7LZ,52.024162,-0.69032
CH61 7XA,53.35398,-3.0912
CA12 4LT,54.599734,-3.117818
TN6 2PT,51.048592,0.176959
EX32 8DJ,51.077286,-4.038361
G84 7EF,55.99833,-4.707479
PE21 9HA,52.987546,-0.027191
AB52 6LL,57.347546,-2.599235
KW14 7TH,58.522344,-4.278106
GU12 6DZ,51.251893,-0.698584
AB51 0XD,57.210197,-2.326973
BS16 2DB,51.477688,-2.542469
SK11 8UE,53.257135,-2.162238
CA10 1NL,54.719653,-2.676521
WA5 1NY,53.390735,-2.614626
PL9 9TS,50.351295,-4.078262
DG9 0JB,54.913625,-5.04539
EH9 1EL,55.938384,-3.20019
AB33 8NJ,57.229818,-2.735449
OX7 6HL,51.867798,-1.653571
EX31 4LB,51.138516,-4.026968
M4 1LW,53.483636,-2.234515
YO22 5LL,54.412371,-0.719477
G69 8DG,55.877497,-4.10972
KY12 0PZ,56.084345,-3.463952
NE6 2BA,54.969476,-1.573842
CR7 7JN,51.3951,-0.109359
DE12 7DB,52.681021,-1.490118
RM14 3BJ,51.548053,0.369754
PL18 9ED,50.51607,-4.218928
TA20 1EE,50.883229,-2.958432
NW6 7YT,51.545317,-0.215268
PR7 1UD,53.662186,-2.640816
BA1 7PW,51.406297,-2.30918
CH8 8RN,53.282284,-3.293363
CF31 1JN,51.509539,-3.578378
ML8 5PD,55.714105,-3.833548
PH1 5HW,56.403417,-3.440206
HA5 3QW,51.604787,-0.389381
CA15 8ST,54.686001,-3.47473
DN21 2LD,53.402977,-0.778937
SK8 5DN,53.379817,-2.195085
PL5 4EY,50.419276,-4.151371
LN9 5BL,53.208836,-0.1155
TW7 6ST,51.469425,-0.332234
TR14 7EY,50.213178,-5.301253
BN21 2NF,50.778396,0.269798
TF1 6XT,52.71561,-2.499467
LS6 4JL,53.827533,-1.572629
BS7 9AR,51.470375,-2.584162
M32 8DY,53.451679,-2.31749
YO13 0HW,54.318292,-0.441821
KT19 8DA,51.333906,-0.264637
OL4 2LX,53.56558,-2.063647
DH4 4XY,54.859035,-1.481324
BS39 5UG,51.333301,-2.590499
KA11 2DJ,55.632375,-4.635665
EH17 8RZ,55.901355,-3.126483
S7 1GP,53.359495,-1.484554
LU7 2YG,51.920717,-0.689659
CR0 9NB,51.344729,-0.041328
SE20 7XZ,51.404532,-0.057581
YO18 7SA,54.234306,-0.722326
TS5 8AG,54.548576,-1.262389
OX16 1JP,52.082148,-1.363835
G41 3NG,55.829869,-4.282609
S64 9BS,53.497555,-1.284427
NG21 0RG,53.100669,-1.112428
TN37 6NH,50.852437,0.56111
SW19 8LA,51.426765,-0.190349
CA1 1HL,54.894849,-2.926728
NN16 9US,52.41964,-0.716227
EH4 8FB,55.95619,-3.312713
EX2 7TG,50.7127,-3.474426
S17 4DE,53.31723,-1.527994
KA7 2JA,55.453222,-4.623503
EX4 6BA,50.729273,-3.525532
S6 1RS,53.418708,-1.518101
GU12 5SF,51.263317,-0.728375
NE30 3DN,55.029996,-1.43771
EH33 1BP,55.949323,-2.955925
S25 3RE,53.374173,-1.23049
M8 5XL,53.514789,-2.225745
KT22 8JW,51.285679,-0.323253
LS26 8RF,53.757007,-1.448356
YO30 5TY,53.986746,-1.118834
EH41 3RY,55.957521,-2.80246
CA2 7QT,54.894635,-2.985833
BA2 7FS,51.348248,-2.315609
SW20 8JD,51.413603,-0.222319
GL53 0HB,51.880193,-2.079868
ST9 9JP,53.055186,-2.110169
PE22 7PD,53.15662,-0.094995
AB41 8AY,57.37172,-2.060956
LA2 0LZ,53.99372,-2.794419
N15 4RQ,51.585488,-0.072525
EN9 2LP,51.72734,0.035202
BN26 6SE,50.845868,0.191032
MK43 0BG,52.063035,-0.61591
LA12 8ES,54.25924,-3.106068
AB32 6HT,57.150471,-2.30702
AB21 0DE,57.208381,-2.290952
BD16 1NE,53.836984,-1.828085
SM3 9TJ,51.370353,-0.220834
NP11 4EL,51.661337,-3.161973
PE30 1LY,52.757146,0.395902
SW3 6HA,51.486634,-0.173313
YO60 6NT,54.134075,-0.976649
PO7 7AF,50.878744,-1.038095
KT13 0QY,51.358136,-0.45774
KY14 6JQ,56.354258,-3.130173
TR9 6RS,50.428898,-4.944133
YO16 7NL,54.090494,-0.204133
G61 3BB,55.923042,-4.328198
EH7 6AR,55.957898,-3.156266
DT6 3JG,50.744827,-2.738715
MK43 0LS,52.078954,-0.552683
BN22 8TQ,50.780297,0.289382
TN4 0FQ,51.153054,0.248009
PL4 6QU,50.382865,-4.135825
BA6 8PQ,51.101427,-2.642711
EH51 0LD,56.007558,-3.615323
B60 4JT,52.307931,-2.074346
SW20 0RN,51.415471,-0.247199
RM19 1QX,51.482134,0.231651
DG8 9EU,54.865324,-4.443689
KY15 5QP,56.307761,-3.03675
TN9 1LG,51.20163,0.282327
PA20 0NB,55.859308,-5.081917
RH8 9BE,51.235922,0.010704
EH40 3DG,55.990588,-2.653671
AB45 2UX,57.637721,-2.749491
OL2 5NN,53.56231,-2.142764
EX34 8AZ,51.205406,-4.132717
EN4 8TT,51.642101,-0.160845
BN15 8HX,50.821898,-0.32037
TA4 4SB,51.167039,-3.318736
ML10 6PA,55.666993,-4.066653
SE22 0QP,51.451129,-0.063897
CF5 2RW,51.500371,-3.235469
KT14 6RG,51.333704,-0.504904
HA8 8RH,51.628557,-0.276319
L18 7HQ,53.373467,-2.903103
CR7 8HD,51.404862,-0.102972
KA26 0PZ,55.112192,-4.794505
NR34 8RN,52.353097,1.622591
EH39 5DB,56.057684,-2.749798
RG4 8DN,51.464345,-0.964094
IP22 2AF,52.386856,1.049547
CR0 5DH,51.372754,-0.071915
LD1 5YA,52.245731,-3.375961
RM14 1QU,51.56992,0.259557
KA27 8LS,55.532326,-5.129412
SY24 5HJ,52.490824,-3.973747
PO38 1FD,50.596652,-1.195444
LS13 2JJ,53.816014,-1.622017
EH12 5HX,55.944508,-3.22888
SS8 0JY,51.520634,0.5917
TQ9 7AX,50.343465,-3.682166
PL12 4TS,50.411791,-4.240961
NG6 8BS,53.015408,-1.192301
CH43 9HE,53.375927,-3.070866
M41 5PB,53.452498,-2.381584
L18 8EU,53.379673,-2.926115
